customer_id,anciennete_mois,type_contrat,facture_mensuelle,facture_totale,nb_tickets_support,moyen_paiement,support_premium,age,churned
C103106,70,biennal,88.89,6807.28,0,cheque,1,60,0
C103107,64,mensuel,25.09,1625.13,4,prelevement,0,29,1
C103108,12,annuel,85.44,1036.54,0,prelevement,1,43,0
C103109,8,annuel,79.93,628.18,0,cheque,0,64,0
C103110,28,annuel,78.19,2128.46,0,virement,0,70,0
C103111,14,annuel,20.1,254.04,2,cheque,0,66,0
C103112,3,mensuel,92.97,278.21,2,cheque,1,63,0
C103113,29,mensuel,64.88,2009.71,2,carte,0,74,1
C103114,65,mensuel,33.91,2290.22,1,virement,0,73,0
C103115,53,mensuel,96.72,5432.13,2,virement,1,43,1
C103116,61,mensuel,80.93,4531.73,1,prelevement,0,46,1
C103117,62,annuel,20.31,1364.85,0,virement,0,26,1
C103118,56,biennal,55.75,3429.01,0,prelevement,0,65,0
C103119,33,mensuel,105.77,3400.51,1,prelevement,0,76,1
C103120,60,annuel,93.8,5938.17,0,cheque,0,23,0
C103121,20,mensuel,55.97,1114.62,0,virement,1,30,0
C103122,4,mensuel,91.87,392.51,3,cheque,1,67,0
C103123,25,mensuel,59.1,1393.9,0,prelevement,0,40,1
C103124,67,mensuel,32.58,2307.95,3,prelevement,0,29,0
C103125,27,mensuel,40.98,1046.58,1,carte,0,62,1
C103126,27,mensuel,100.65,2556.9,1,virement,0,32,1
C103127,16,annuel,68.37,1161.9,0,virement,0,58,1
C103128,47,annuel,100.18,4827.05,0,cheque,0,24,0
C103129,48,annuel,81.84,3624.8,5,cheque,0,75,0
C103130,38,mensuel,83.54,3052.09,2,prelevement,0,49,0
C103131,29,mensuel,80.18,2295.03,0,prelevement,1,58,1
C103132,55,mensuel,52.64,2723.91,2,prelevement,0,53,0
C103133,5,mensuel,61.11,330.62,1,prelevement,0,23,1
C103134,22,mensuel,65.88,1524.02,3,cheque,1,69,1
C103135,4,mensuel,21.05,83.12,3,cheque,0,67,0
C103136,29,biennal,64.48,1859.09,3,cheque,0,53,0
C103137,12,biennal,20.09,242.42,0,prelevement,1,42,0
C103138,46,annuel,56.04,2787.96,1,prelevement,0,44,0
C103139,44,biennal,46.01,1903.4,1,virement,1,36,0
C103140,48,mensuel,62.29,2998.02,0,carte,0,72,0
C103141,60,biennal,54.22,3172.55,2,prelevement,0,42,0
C103142,24,mensuel,85.67,1967.7,1,virement,0,56,0
C103143,51,mensuel,28.64,1350.75,1,virement,0,45,0
C103144,3,annuel,38.71,124.46,0,virement,0,66,0
C103145,26,annuel,66.27,1762.32,1,virement,0,45,0
C103146,3,annuel,64.61,210.05,0,virement,0,53,0
C103147,63,annuel,84.42,5231.73,5,virement,0,49,0
C103148,30,mensuel,89.13,2878.28,2,virement,0,78,0
C103149,50,mensuel,102.66,4709.91,0,virement,1,46,0
C103150,70,mensuel,107.9,7210.76,3,virement,0,70,1
C103151,28,mensuel,55.56,1632.5,0,prelevement,0,73,0
C103152,50,mensuel,92.2,5027.02,0,prelevement,0,73,1
C103153,52,annuel,35.91,1722.45,3,virement,0,70,0
C103154,1,mensuel,24.05,23.23,0,virement,0,18,0
C103155,8,mensuel,56.21,444.4,1,carte,0,74,1
C103156,23,mensuel,50.42,1272.15,0,cheque,0,80,0
C103157,65,annuel,83.17,5555.77,4,carte,0,71,0
C103158,29,mensuel,53.55,1660.13,1,cheque,0,70,0
C103159,1,annuel,22.33,22.71,2,cheque,0,51,0
C103160,4,mensuel,97.0,412.11,3,carte,1,23,1
C103161,50,annuel,78.87,3620.62,0,carte,0,43,0
C103162,5,biennal,50.24,255.0,2,prelevement,1,54,0
C103163,65,mensuel,79.42,4725.37,0,carte,0,57,0
C103164,27,annuel,87.61,2577.29,3,virement,0,76,1
C103165,55,mensuel,106.66,5537.79,3,carte,1,35,1
C103166,18,mensuel,98.44,1899.36,3,carte,0,78,1
C103167,10,biennal,62.41,607.03,1,cheque,0,46,1
C103168,52,mensuel,82.15,4610.38,8,cheque,1,65,1
C103169,30,biennal,109.52,3346.0,3,carte,0,49,1
C103170,16,annuel,24.33,400.43,1,carte,0,26,0
C103171,30,biennal,75.31,2308.42,0,carte,0,40,0
C103172,64,annuel,102.37,5974.57,2,prelevement,0,36,0
C103173,56,annuel,81.88,4769.71,8,carte,1,74,0
C103174,14,annuel,56.41,797.25,5,virement,0,28,1
C103175,7,annuel,91.33,576.13,0,virement,1,78,0
C103176,2,mensuel,87.24,185.2,3,carte,0,49,1
C103177,71,annuel,44.59,3206.36,0,virement,0,43,0
C103178,43,annuel,102.05,3979.82,3,cheque,0,43,0
C103179,70,biennal,51.35,3705.11,1,prelevement,0,35,0
C103180,3,mensuel,52.32,170.46,8,cheque,1,29,1
C103181,69,mensuel,56.56,3817.2,0,virement,0,24,0
C103182,37,mensuel,67.2,2551.05,0,virement,0,42,0
C103183,2,mensuel,90.41,187.56,0,cheque,1,23,1
C103184,18,annuel,68.61,1219.02,2,virement,0,26,0
C103185,71,annuel,76.82,5766.31,1,carte,0,41,0
C103186,63,annuel,46.58,2733.9,4,cheque,1,31,0
C103187,42,mensuel,36.14,1427.74,0,cheque,1,18,0
C103188,67,annuel,47.8,3132.45,0,prelevement,0,79,0
C103189,20,mensuel,52.4,1096.66,0,prelevement,1,30,0
C103190,48,biennal,21.5,1055.24,3,prelevement,0,27,0
C103191,16,mensuel,27.67,411.45,3,virement,1,74,0
C103192,36,biennal,77.66,2558.18,3,cheque,0,34,0
C103193,26,annuel,77.17,2157.28,1,prelevement,0,37,0
C103194,15,mensuel,67.78,961.41,0,carte,0,59,1
C103195,50,mensuel,47.97,2625.6,0,cheque,0,57,0
C103196,28,annuel,52.55,1463.59,8,virement,1,44,0
C103197,65,mensuel,67.99,4150.14,2,cheque,1,27,0
C103198,24,mensuel,48.97,1134.6,0,cheque,1,61,1
C103199,4,mensuel,108.64,412.99,0,prelevement,0,48,0
C103200,57,mensuel,59.16,3652.06,2,prelevement,0,80,1
C103201,65,mensuel,85.07,5119.68,1,virement,0,61,1
C103202,50,annuel,74.38,3423.51,2,prelevement,0,24,1
C103203,38,annuel,104.65,3783.37,5,prelevement,0,70,0
C103204,11,mensuel,45.75,467.25,2,cheque,1,40,1
C103205,27,mensuel,73.56,2030.74,1,carte,0,41,0
C103206,36,annuel,103.96,3491.53,1,cheque,0,19,0
C103207,39,mensuel,47.14,1875.1,0,virement,1,63,1
C103208,68,mensuel,28.31,2091.63,1,carte,1,77,1
C103209,47,annuel,33.81,1623.08,0,cheque,1,32,0
C103210,37,annuel,24.05,964.57,0,prelevement,0,32,0
C103211,72,mensuel,99.18,6446.54,1,carte,1,64,0
C103212,68,mensuel,55.67,3757.79,1,cheque,0,47,0
C103213,53,biennal,108.38,5575.55,0,cheque,0,63,0
C103214,71,biennal,30.81,2391.85,2,prelevement,0,71,0
C103215,65,mensuel,106.25,6443.58,1,virement,1,26,0
C103216,28,annuel,37.78,954.4,0,virement,0,71,0
C103217,5,biennal,56.08,306.57,0,virement,0,32,1
C103218,34,mensuel,50.6,1827.54,0,carte,0,51,0
C103219,56,mensuel,33.86,1805.67,0,cheque,1,47,1
C103220,3,mensuel,83.93,273.85,2,virement,0,51,0
C103221,44,annuel,103.31,4762.12,3,virement,0,34,0
C103222,64,annuel,37.76,2225.44,2,cheque,0,62,0
C103223,23,mensuel,61.51,1420.29,1,virement,0,41,0
C103224,27,annuel,47.77,1286.06,8,carte,0,32,0
C103225,4,biennal,78.71,333.7,0,cheque,1,30,0
C103226,63,annuel,30.35,2051.97,0,carte,0,57,0
C103227,1,mensuel,36.51,34.31,8,cheque,0,66,0
C103228,2,mensuel,97.76,196.48,0,cheque,1,76,0
C103229,3,mensuel,76.6,243.62,1,carte,0,75,0
C103230,4,mensuel,75.18,305.07,1,prelevement,0,29,0
C103231,51,mensuel,92.09,4942.39,1,cheque,0,61,1
C103232,50,annuel,59.49,2771.18,0,virement,0,48,0
C103233,47,mensuel,81.38,3915.17,0,cheque,0,25,0
C103234,13,annuel,61.99,805.73,1,prelevement,1,72,0
C103235,55,mensuel,56.57,3143.6,1,cheque,1,20,0
C103236,61,mensuel,51.21,3047.9,5,virement,1,78,1
C103237,53,mensuel,99.53,4801.45,0,prelevement,0,71,0
C103238,45,annuel,92.76,4423.4,2,cheque,0,42,0
C103239,34,biennal,87.01,2868.92,3,prelevement,0,46,0
C103240,5,annuel,31.67,143.26,0,cheque,0,56,0
C103241,35,annuel,87.32,3124.13,0,prelevement,0,34,1
C103242,57,annuel,51.45,2964.3,5,cheque,0,41,1
C103243,69,mensuel,56.26,3640.09,2,carte,0,56,0
C103244,68,mensuel,102.69,7417.85,0,prelevement,0,21,0
C103245,12,mensuel,84.95,996.22,0,virement,1,38,0
C103246,19,mensuel,66.49,1356.63,1,cheque,0,75,0
C103247,36,annuel,43.98,1736.37,2,cheque,1,65,0
C103248,18,biennal,37.69,716.93,1,virement,0,56,0
C103249,37,annuel,26.28,1045.7,0,cheque,0,48,1
C103250,42,mensuel,46.91,1977.21,1,cheque,0,58,0
C103251,31,biennal,21.96,624.56,0,virement,0,59,0
C103252,61,mensuel,38.93,2299.4,5,virement,0,67,1
C103253,5,mensuel,62.06,324.34,3,cheque,0,66,1
C103254,70,annuel,30.78,2008.05,0,cheque,1,73,0
C103255,25,mensuel,42.82,1091.53,1,virement,1,24,0
C103256,32,mensuel,104.17,3297.37,0,carte,0,22,0
C103257,52,annuel,52.7,2952.2,3,virement,0,20,0
C103258,69,annuel,47.13,3272.07,0,prelevement,1,32,0
C103259,45,mensuel,58.96,2847.45,2,carte,1,74,1
C103260,24,mensuel,75.29,1694.62,3,prelevement,1,68,0
C103261,32,annuel,27.44,876.75,1,virement,1,35,0
C103262,41,biennal,72.89,2703.96,8,carte,0,74,1
C103263,44,mensuel,75.74,3520.01,0,virement,0,71,1
C103264,17,annuel,73.83,1285.85,0,prelevement,0,56,0
C103265,32,mensuel,106.79,3316.56,5,prelevement,0,56,1
C103266,46,mensuel,91.54,3840.39,0,cheque,0,28,1
C103267,46,mensuel,70.26,3504.34,0,virement,0,23,0
C103268,5,annuel,82.36,402.29,1,carte,0,73,0
C103269,31,biennal,25.03,847.43,0,virement,1,31,0
C103270,63,annuel,99.65,6387.08,1,prelevement,0,63,0
C103271,31,mensuel,29.45,978.32,1,cheque,0,61,0
C103272,18,mensuel,44.7,745.3,0,carte,0,29,0
C103273,60,annuel,89.66,5684.56,2,carte,0,39,0
C103274,66,mensuel,58.09,4007.79,3,virement,1,34,0
C103275,14,annuel,50.47,752.45,2,virement,0,25,0
C103276,4,mensuel,32.26,122.72,1,virement,0,76,1
C103277,53,annuel,52.5,2940.46,1,prelevement,0,39,0
C103278,8,mensuel,84.06,694.54,1,virement,0,67,0
C103279,64,mensuel,71.7,4295.04,0,carte,0,50,0
C103280,32,mensuel,62.29,1809.32,1,virement,1,75,0
C103281,71,annuel,71.23,5297.26,1,virement,1,72,0
C103282,17,mensuel,70.73,1271.69,2,cheque,0,39,1
C103283,4,biennal,89.89,354.59,0,carte,0,25,0
C103284,20,mensuel,81.16,1589.86,0,carte,1,70,1
C103285,26,mensuel,64.68,1825.93,3,carte,0,79,0
C103286,38,mensuel,76.02,2794.13,3,cheque,1,79,0
C103287,28,mensuel,91.49,2780.9,1,cheque,0,21,0
C103288,46,annuel,47.14,2300.08,1,carte,0,66,0
C103289,11,mensuel,53.35,566.85,1,virement,1,23,0
C103290,30,mensuel,70.04,2263.9,2,prelevement,1,60,1
C103291,67,biennal,69.17,4769.93,0,carte,0,41,0
C103292,11,mensuel,53.25,551.14,0,cheque,0,20,1
C103293,31,annuel,104.64,3200.65,1,carte,0,18,0
C103294,70,annuel,60.28,3940.73,2,carte,0,57,0
C103295,58,mensuel,87.74,4999.57,1,cheque,0,74,0
C103296,18,annuel,68.93,1190.86,2,prelevement,0,65,0
C103297,62,mensuel,85.51,5209.4,0,carte,0,59,0
C103298,22,annuel,73.93,1605.02,0,virement,0,61,0
C103299,39,mensuel,70.98,2663.64,1,carte,0,78,0
C103300,28,biennal,71.21,2074.89,0,virement,0,45,0
C103301,26,annuel,20.92,506.13,0,carte,1,78,0
C103302,50,mensuel,80.09,4251.03,0,carte,0,52,1
C103303,19,mensuel,89.49,1744.57,4,prelevement,0,53,1
C103304,7,mensuel,38.7,270.14,1,virement,0,42,1
C103305,66,mensuel,102.79,7064.79,8,virement,0,33,1
C103306,43,mensuel,54.65,2490.99,4,cheque,0,59,0
C103307,48,annuel,61.43,2881.04,2,carte,1,39,0
C103308,51,annuel,63.11,3169.91,1,virement,0,44,0
C103309,5,mensuel,29.66,162.01,0,virement,1,29,1
C103310,12,biennal,65.91,781.92,1,carte,1,26,0
C103311,12,annuel,67.49,837.52,2,virement,0,58,0
C103312,71,mensuel,68.91,5015.81,8,prelevement,1,63,0
C103313,61,biennal,56.97,3819.28,0,cheque,0,62,0
C103314,17,mensuel,69.32,1060.96,0,carte,1,49,0
C103315,17,annuel,67.59,1114.46,4,virement,0,67,0
C103316,3,mensuel,31.94,86.6,0,cheque,0,25,1
C103317,65,annuel,24.03,1700.08,0,cheque,0,75,0
C103318,29,mensuel,26.91,795.27,0,prelevement,0,53,1
C103319,26,annuel,29.92,855.45,0,prelevement,0,33,0
C103320,37,mensuel,27.83,1011.95,1,cheque,1,29,0
C103321,53,biennal,50.58,2424.55,2,virement,0,39,0
C103322,18,biennal,80.7,1425.05,4,carte,0,64,1
C103323,46,biennal,96.09,4789.23,4,cheque,0,55,0
C103324,10,annuel,107.43,984.75,1,cheque,0,62,0
C103325,31,mensuel,91.62,2882.45,0,prelevement,0,73,0
C103326,41,biennal,98.38,3967.92,1,carte,1,55,0
C103327,14,annuel,40.45,526.42,0,virement,0,51,0
C103328,43,annuel,71.62,2859.58,0,carte,1,59,0
C103329,40,mensuel,22.95,884.23,0,prelevement,0,43,0
C103330,29,biennal,38.28,1051.98,0,virement,0,30,0
C103331,1,annuel,68.62,65.63,1,virement,0,77,0
C103332,19,mensuel,61.62,1247.69,2,cheque,0,70,0
C103333,22,annuel,81.2,1895.37,3,cheque,0,59,0
C103334,49,mensuel,60.86,3044.84,0,virement,0,49,1
C103335,31,mensuel,83.13,2824.96,2,virement,1,55,0
C103336,71,mensuel,84.57,5492.45,1,cheque,0,49,0
C103337,33,annuel,23.88,764.46,2,virement,1,73,0
C103338,43,annuel,103.83,4347.37,0,cheque,1,42,1
C103339,34,mensuel,98.24,3319.43,4,virement,0,59,1
C103340,15,annuel,93.69,1380.24,2,cheque,1,70,1
C103341,56,mensuel,97.86,5742.66,0,prelevement,0,18,1
C103342,36,annuel,20.31,739.31,2,carte,0,30,0
C103343,52,annuel,67.46,3398.98,3,cheque,0,49,0
C103344,11,mensuel,72.98,744.04,0,prelevement,1,24,0
C103345,52,mensuel,22.54,1169.94,0,virement,1,41,0
C103346,15,biennal,93.57,1305.1,0,carte,1,41,0
C103347,59,annuel,85.75,5345.03,1,virement,0,49,0
C103348,35,biennal,85.02,2925.75,1,virement,0,53,0
C103349,64,mensuel,60.43,4239.09,1,prelevement,0,57,0
C103350,43,annuel,47.62,2062.83,0,cheque,1,29,0
C103351,11,annuel,25.54,274.2,0,carte,0,69,0
C103352,54,biennal,71.77,3651.43,0,carte,0,22,0
C103353,72,mensuel,48.88,3444.27,0,cheque,0,33,0
C103354,55,annuel,24.79,1390.23,0,cheque,0,50,0
C103355,21,mensuel,96.9,2071.22,0,virement,0,32,1
C103356,17,mensuel,39.89,670.06,1,cheque,0,77,1
C103357,36,annuel,93.0,3307.41,3,carte,0,79,0
C103358,62,annuel,70.63,4342.87,0,prelevement,0,31,0
C103359,45,mensuel,103.25,4252.7,2,cheque,0,72,0
C103360,59,mensuel,75.7,4480.21,2,prelevement,0,62,0
C103361,46,biennal,36.78,1729.71,0,carte,0,42,0
C103362,1,annuel,68.34,65.94,0,virement,0,77,0
C103363,35,annuel,25.44,929.02,0,prelevement,1,67,0
C103364,25,mensuel,95.73,2225.84,4,carte,0,51,1
C103365,54,annuel,104.43,5798.81,0,prelevement,1,73,0
C103366,58,biennal,48.89,2851.88,2,carte,0,38,1
C103367,25,mensuel,53.25,1212.29,0,cheque,0,77,1
C103368,24,mensuel,104.67,2717.36,0,prelevement,0,29,0
C103369,44,annuel,91.37,4119.17,2,prelevement,0,54,0
C103370,11,annuel,42.15,444.65,0,cheque,1,76,0
C103371,44,annuel,43.33,1977.13,2,carte,0,68,0
C103372,68,biennal,26.93,1809.81,8,virement,0,30,1
C103373,11,annuel,20.04,205.91,0,carte,0,43,0
C103374,44,mensuel,79.8,3220.4,2,virement,0,30,1
C103375,51,mensuel,92.33,4370.24,0,carte,0,45,0
C103376,71,mensuel,78.21,5107.46,0,cheque,0,54,0
C103377,39,annuel,35.32,1464.11,3,carte,0,28,0
C103378,35,mensuel,46.12,1544.55,2,prelevement,1,79,0
C103379,25,annuel,45.61,1064.63,0,carte,1,71,0
C103380,14,mensuel,100.1,1303.9,1,virement,1,45,0
C103381,67,mensuel,52.76,3391.61,0,prelevement,0,78,1
C103382,50,mensuel,80.12,4366.08,5,cheque,0,35,0
C103383,41,mensuel,33.46,1265.86,2,carte,0,21,0
C103384,28,mensuel,56.24,1693.71,2,prelevement,0,52,0
C103385,2,annuel,33.28,69.58,2,virement,0,78,0
C103386,32,biennal,34.23,1203.8,0,virement,0,52,0
C103387,58,mensuel,22.67,1386.59,1,prelevement,0,58,0
C103388,69,mensuel,83.55,6225.88,2,cheque,0,80,0
C103389,64,mensuel,32.07,1863.54,2,prelevement,1,71,1
C103390,28,annuel,99.42,2711.59,0,cheque,1,27,0
C103391,18,mensuel,36.46,636.11,4,cheque,1,60,0
C103392,27,annuel,63.69,1837.94,2,prelevement,0,38,0
C103393,14,annuel,35.23,535.43,1,cheque,0,80,0
C103394,59,mensuel,58.38,3114.68,4,carte,0,59,1
C103395,59,annuel,40.79,2416.75,1,prelevement,0,23,0
C103396,24,annuel,78.57,1817.32,0,cheque,1,40,0
C103397,1,mensuel,53.75,56.15,1,virement,0,60,0
C103398,52,mensuel,51.19,2596.87,1,cheque,0,22,0
C103399,42,biennal,52.26,2243.6,3,virement,1,35,0
C103400,48,annuel,50.3,2267.67,3,prelevement,1,65,0
C103401,38,mensuel,57.21,2243.31,0,carte,0,44,0
C103402,30,biennal,92.6,2738.49,1,virement,1,18,0
C103403,4,mensuel,64.21,256.67,4,prelevement,0,34,0
C103404,63,annuel,90.82,5682.89,5,carte,1,30,0
C103405,23,mensuel,94.3,2000.61,1,cheque,0,68,0
C103406,30,mensuel,97.46,3025.98,2,virement,1,79,1
C103407,21,mensuel,48.55,1036.14,0,cheque,1,31,0
C103408,27,mensuel,108.92,3174.73,8,cheque,0,33,1
C103409,43,annuel,72.33,2960.54,3,carte,0,77,0
C103410,3,mensuel,57.57,174.34,0,carte,0,76,1
C103411,20,mensuel,83.58,1512.38,0,carte,0,34,1
C103412,71,mensuel,60.11,4517.51,0,carte,0,56,0
C103413,2,mensuel,31.55,57.05,0,virement,0,34,1
C103414,40,mensuel,23.9,929.47,3,carte,0,43,1
C103415,38,mensuel,30.98,1138.68,0,cheque,0,26,0
C103416,19,annuel,31.51,566.6,5,cheque,1,62,0
C103417,63,mensuel,90.3,5928.71,3,cheque,1,75,0
C103418,55,mensuel,59.42,3183.83,0,cheque,0,22,1
C103419,69,mensuel,107.39,6999.71,1,prelevement,0,50,1
C103420,47,mensuel,42.76,1946.05,1,carte,0,68,0
C103421,36,mensuel,70.0,2613.54,1,cheque,1,64,1
C103422,14,mensuel,63.6,858.17,0,prelevement,1,24,0
C103423,42,mensuel,55.22,2152.35,0,virement,1,56,0
C103424,24,mensuel,80.68,1865.14,0,cheque,0,38,0
C103425,2,mensuel,24.91,49.5,1,virement,0,53,1
C103426,45,mensuel,78.4,3682.52,2,virement,0,77,1
C103427,67,annuel,80.98,5377.95,2,prelevement,0,75,0
C103428,14,annuel,22.82,290.0,2,carte,1,19,0
C103429,64,annuel,26.12,1546.24,0,cheque,0,46,0
C103430,2,biennal,45.15,98.29,0,virement,0,44,0
C103431,33,biennal,33.4,1087.52,2,virement,1,79,0
C103432,71,mensuel,27.39,2063.4,8,cheque,0,18,1
C103433,60,annuel,82.36,5099.35,0,carte,0,26,0
C103434,55,annuel,70.97,3992.01,1,virement,0,69,0
C103435,8,mensuel,106.45,853.89,0,cheque,0,56,1
C103436,19,mensuel,95.73,1695.49,1,virement,1,25,0
C103437,25,mensuel,66.05,1739.69,0,prelevement,0,70,0
C103438,49,annuel,28.72,1488.1,0,virement,0,75,1
C103439,32,mensuel,101.32,3216.49,0,prelevement,0,42,0
C103440,4,biennal,91.46,386.48,0,cheque,0,23,0
C103441,27,mensuel,93.95,2413.79,1,carte,0,76,0
C103442,4,mensuel,63.99,243.05,1,prelevement,0,20,1
C103443,10,biennal,47.84,446.25,3,cheque,0,78,0
C103444,26,annuel,80.28,2010.45,1,carte,1,24,0
C103445,40,mensuel,32.75,1386.53,0,virement,1,39,0
C103446,41,mensuel,33.88,1397.41,2,virement,0,24,0
C103447,40,biennal,36.47,1368.79,0,virement,0,70,0
C103448,27,biennal,86.31,2390.3,3,prelevement,0,19,0
C103449,64,mensuel,98.56,6580.43,1,cheque,1,41,0
C103450,38,biennal,52.23,1897.61,2,cheque,0,34,0
C103451,50,mensuel,72.86,3303.42,1,carte,0,18,0
C103452,66,biennal,55.12,3671.63,0,cheque,0,41,0
C103453,30,annuel,93.4,2837.01,4,virement,0,42,1
C103454,16,mensuel,96.18,1392.49,0,virement,0,80,1
C103455,56,mensuel,88.01,4495.29,3,prelevement,0,58,0
C103456,57,annuel,55.74,2945.93,2,carte,1,36,0
C103457,8,mensuel,53.46,440.43,0,virement,0,58,0
C103458,34,biennal,104.4,3521.15,1,prelevement,0,33,0
C103459,64,annuel,43.81,2755.69,0,virement,0,65,0
C103460,46,annuel,85.97,4251.89,0,prelevement,1,49,0
C103461,19,mensuel,29.58,531.51,3,virement,1,28,0
C103462,51,biennal,102.28,5191.03,0,cheque,1,35,0
C103463,36,biennal,45.03,1758.23,0,virement,0,28,0
C103464,11,biennal,106.83,1139.93,5,prelevement,0,56,0
C103465,38,annuel,50.47,1862.82,2,prelevement,0,77,0
C103466,35,mensuel,76.25,2571.79,0,prelevement,1,74,0
C103467,18,annuel,66.8,1134.09,1,prelevement,0,79,1
C103468,18,mensuel,64.07,1212.44,0,prelevement,1,58,0
C103469,67,mensuel,98.95,6850.39,0,virement,0,49,0
C103470,61,mensuel,107.26,6354.55,0,prelevement,0,47,0
C103471,47,mensuel,76.04,3817.83,1,prelevement,0,26,0
C103472,36,biennal,86.79,3135.18,0,prelevement,0,47,0
C103473,4,mensuel,57.08,238.19,0,carte,0,29,0
C103474,62,mensuel,34.1,2221.25,1,virement,0,33,0
C103475,42,annuel,89.52,3482.67,0,virement,1,76,0
C103476,60,biennal,30.35,1770.3,2,carte,0,30,0
C103477,68,mensuel,91.49,6673.89,4,virement,1,47,1
C103478,36,mensuel,39.89,1299.33,1,cheque,0,40,0
C103479,42,mensuel,68.71,3145.25,0,virement,0,24,1
C103480,57,mensuel,42.33,2370.49,0,cheque,0,29,0
C103481,14,mensuel,31.24,460.73,0,virement,1,76,0
C103482,42,biennal,81.38,3547.0,4,prelevement,0,74,0
C103483,38,annuel,38.11,1469.61,0,cheque,1,76,0
C103484,49,mensuel,107.18,5190.5,4,cheque,0,65,0
C103485,47,mensuel,60.19,2897.16,5,carte,0,59,1
C103486,20,biennal,46.07,846.15,1,prelevement,0,46,0
C103487,28,mensuel,24.71,756.5,0,prelevement,1,25,0
C103488,67,biennal,103.37,6591.52,0,cheque,0,35,0
C103489,62,annuel,38.08,2287.56,3,cheque,0,68,0
C103490,18,annuel,95.03,1804.09,5,prelevement,0,78,0
C103491,27,biennal,89.87,2241.01,0,cheque,1,22,0
C103492,4,annuel,50.73,209.4,3,virement,1,25,1
C103493,40,mensuel,89.8,3506.26,0,carte,1,39,0
C103494,28,mensuel,74.52,2169.1,0,prelevement,1,35,0
C103495,32,annuel,56.51,1864.1,0,virement,0,77,0
C103496,57,biennal,92.24,5590.35,0,cheque,1,45,0
C103497,49,mensuel,45.02,2091.1,3,carte,1,68,0
C103498,63,biennal,100.26,6043.15,0,cheque,0,64,0
C103499,49,mensuel,101.94,4953.53,0,carte,1,75,0
C103500,39,annuel,86.51,3208.55,0,cheque,0,51,0
C103501,64,mensuel,44.66,2851.97,0,prelevement,0,34,0
C103502,65,mensuel,35.58,2177.29,0,prelevement,0,28,0
C103503,68,biennal,93.55,5927.83,0,carte,0,62,0
C103504,18,annuel,20.6,386.99,5,virement,1,40,0
C103505,62,mensuel,94.7,6067.22,0,cheque,0,42,1
C103506,54,mensuel,95.4,5230.66,4,cheque,0,65,1
C103507,52,mensuel,90.82,4880.72,1,cheque,1,70,0
C103508,52,biennal,63.26,3219.81,1,prelevement,0,60,0
C103509,18,annuel,47.98,929.36,4,carte,0,21,0
C103510,67,mensuel,32.09,2175.1,1,prelevement,0,37,1
C103511,1,mensuel,81.82,82.7,2,cheque,1,28,0
C103512,30,annuel,58.86,1831.34,0,cheque,1,26,0
C103513,56,mensuel,23.37,1220.31,3,virement,0,30,0
C103514,31,mensuel,21.78,618.33,4,virement,0,43,0
C103515,42,mensuel,64.83,2652.9,2,virement,0,43,1
C103516,25,mensuel,61.17,1453.69,1,prelevement,0,77,0
C103517,70,mensuel,65.15,4754.43,0,prelevement,0,80,0
C103518,56,biennal,42.27,2597.68,3,virement,1,65,0
C103519,9,mensuel,68.05,568.46,5,cheque,1,62,0
C103520,15,annuel,102.45,1515.9,0,cheque,1,37,0
C103521,22,annuel,55.4,1312.73,5,virement,0,51,0
C103522,63,biennal,61.18,3803.55,1,carte,0,74,0
C103523,64,annuel,74.6,4352.47,2,virement,1,65,0
C103524,2,mensuel,105.96,209.98,0,prelevement,0,73,0
C103525,6,annuel,100.91,633.43,0,virement,1,64,0
C103526,20,mensuel,55.16,1086.66,0,prelevement,0,61,0
C103527,37,mensuel,31.83,1090.14,0,carte,1,18,0
C103528,41,mensuel,96.96,4179.47,3,carte,0,75,1
C103529,37,mensuel,37.07,1494.5,0,virement,0,66,0
C103530,32,biennal,66.39,2275.3,1,cheque,0,34,0
C103531,26,mensuel,101.66,2385.2,1,prelevement,0,39,1
C103532,17,annuel,64.01,1116.38,0,cheque,0,34,1
C103533,17,mensuel,62.82,1009.25,0,carte,0,78,0
C103534,53,mensuel,50.56,2777.94,1,prelevement,0,29,1
C103535,18,biennal,51.12,999.98,0,virement,1,32,0
C103536,56,mensuel,75.69,4442.82,8,virement,0,75,0
C103537,25,mensuel,99.61,2522.61,3,carte,0,76,0
C103538,19,biennal,51.2,922.69,2,virement,0,60,0
C103539,24,mensuel,86.55,2044.56,2,prelevement,0,77,0
C103540,42,annuel,24.13,1057.47,3,prelevement,0,74,0
C103541,33,mensuel,34.43,1199.39,3,cheque,0,34,0
C103542,1,annuel,61.7,57.38,4,cheque,0,50,1
C103543,66,mensuel,76.45,5451.84,4,virement,0,24,0
C103544,25,mensuel,53.49,1214.09,0,carte,1,60,0
C103545,18,mensuel,85.78,1520.61,5,cheque,1,36,0
C103546,16,mensuel,69.75,1073.38,1,carte,0,35,0
C103547,29,mensuel,45.83,1296.78,1,cheque,1,51,0
C103548,9,mensuel,87.37,823.26,0,cheque,0,31,0
C103549,9,annuel,66.32,550.11,2,cheque,0,61,0
C103550,47,biennal,56.75,2821.45,0,prelevement,1,46,0
C103551,51,annuel,66.43,3481.05,0,prelevement,0,74,0
C103552,34,mensuel,63.2,2186.56,0,prelevement,0,26,0
C103553,6,mensuel,45.63,297.64,0,carte,0,72,0
C103554,29,annuel,33.97,1002.93,0,carte,0,30,0
